id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16043093,Family Getaway Close to Land's End,83844277,Stacy,,Outer Richmond,37.78136248,-122.4888073,Entire home/apt,160,2,105,12/2/2018,4.75,1,80
16052484,Luxurious Noe Valley Victorian,55971219,Ronald,,Noe Valley,37.75261461,-122.4310824,Private room,150,1,36,11/12/2018,1.55,1,80
16052656,Big 3 br Noe Valley Home - Walk to 24th Street!,25707444,Kathryn,,Noe Valley,37.75099045,-122.4407831,Entire home/apt,595,2,23,11/24/2018,0.98,1,140
16055131,Quiet & spacious 2 bedroom unit; easy parking,10784845,Amy,,Twin Peaks,37.74854959,-122.4537668,Entire home/apt,159,3,43,11/24/2018,1.97,2,12
16066598,SchMurray Castle on the Hill,104660822,Liz,,Excelsior,37.71831384,-122.4349019,Private room,85,1,4,6/5/2018,0.18,1,0
16068425,Newly Renovated Home in Geo Center of City,10784845,Amy,,Twin Peaks,37.75041046,-122.4519343,Entire home/apt,189,1,23,8/5/2018,0.95,2,0
16073836,Beautiful traditional house in Ashbury Heights,19861970,Dennis,,Haight Ashbury,37.76418565,-122.4448269,Entire home/apt,700,3,53,11/25/2018,2.29,1,166
16079346,"Private Room in Historic Edwardian, Great Location",50381482,Monette,,Haight Ashbury,37.76594461,-122.4462418,Private room,100,4,25,11/24/2018,1.78,1,58
16082636,Fantastic 2 Bedroom in SOMA,48005494,Zeus,,Financial District,37.78557305,-122.3969683,Entire home/apt,206,30,3,1/31/2018,0.15,186,199
16083195,STUDIO 914,104817111,Andrei,,Ocean View,37.71890359,-122.4555372,Entire home/apt,149,1,0,,,1,0
16086843,421 - Private Room With Bath in Union Square,93714995,325,,Financial District,37.78893357,-122.4050199,Private room,109,1,176,12/3/2018,7.17,13,52
16088064,"Sunny Top Floor Large Flat 5 bed/3 bath, Nob Hill.",75323230,Joe,,Nob Hill,37.79021558,-122.4163233,Entire home/apt,600,2,107,12/2/2018,4.44,2,116
16089156,Redwood oasis in the city,1716457,Tracy,,Outer Mission,37.72659657,-122.43687,Entire home/apt,120,3,26,10/29/2018,3.22,1,106
16121736,"Art-filled loft in SoMA, Bright and Spacious",25327560,Lynne,,South of Market,37.77696084,-122.4118758,Entire home/apt,201,2,118,11/20/2018,5.32,1,14
16125990,Cozy room near Golden Gate Park,81226014,Lynn & Ray,,Outer Sunset,37.75881053,-122.4896335,Private room,40,1,28,11/18/2018,1.75,4,57
16134193,Quiet North Beach apartment near all of the action,20257472,Martin,,North Beach,37.80142379,-122.4078824,Entire home/apt,270,30,66,11/23/2018,2.75,1,53
16137002,"Top floor, sunny victorian one bedroom - 30day min",5498141,Val,,Mission,37.75809726,-122.4082712,Entire home/apt,96,30,4,10/31/2018,0.2,1,116
16145870,Private Room w/ Amazing View of City,5856708,Leo,,Excelsior,37.71812782,-122.435374,Private room,85,1,27,11/14/2018,5.33,2,70
16160696,Oasis on Dolores Park w/ Garage...Business Ready!,105480603,David,,Castro/Upper Market,37.75954782,-122.4266924,Entire home/apt,499,5,44,11/16/2018,1.81,1,22
16162370,Apartment close to SoMa Tech Hubs,48005494,Zeus,,South of Market,37.77205974,-122.4104496,Entire home/apt,240,30,1,3/9/2017,0.05,186,308
16162542,SOMA 3 Bedroom with Private Patio,48005494,Zeus,,South of Market,37.7722607,-122.4107416,Entire home/apt,233,30,2,9/30/2017,0.11,186,321
16162625,"315 - Clean, Private Room in a Perfect Location!",93714995,325,,Financial District,37.78873627,-122.4052173,Private room,109,1,134,12/4/2018,5.48,13,37
16162763,3 Bedroom Apartment close to Downtown SF,48005494,Zeus,,South of Market,37.77356626,-122.4121433,Entire home/apt,233,30,3,10/9/2018,0.16,186,306
16162846,Apartment in Dynamic Community,48005494,Zeus,,South of Market,37.7735621,-122.4107292,Entire home/apt,240,30,1,1/25/2017,0.04,186,313
16163092,Home with Private Deck and Grill,48005494,Zeus,,Potrero Hill,37.75557504,-122.3998367,Entire home/apt,276,30,1,10/28/2018,0.75,186,305
16173016,"Cozy, Urban Oasis with Private Garden",105578739,Elizabeth,,Mission,37.76148205,-122.4092539,Entire home/apt,250,1,69,11/22/2018,3.01,1,298
16176101,401 - Renovated Room. 2 beds. Sleeps up to 4!,93714995,325,,Financial District,37.78844444,-122.4062582,Private room,147,1,121,12/4/2018,5.11,13,76
16177192,"Spacious Room, perfect for monthly rental",7433098,Aljosha,,Castro/Upper Market,37.76387026,-122.4318302,Private room,82,31,5,11/1/2018,0.21,3,339
16178483,Beautiful Castro Edwardian (pvt top-level condo),9475163,Dhruv,,Castro/Upper Market,37.76136974,-122.4391686,Entire home/apt,325,3,14,11/16/2018,0.74,2,19
16178751,"Private, Quiet Apartment in Heart of the Mission",3470491,Andrew,,Mission,37.75913346,-122.4196755,Entire home/apt,185,2,22,8/5/2018,0.96,1,9
16179065,"Quiet, Recently Re-Done Large Studio / Noe Valley",3817487,Bruce/Keith -,,Noe Valley,37.75310296,-122.4362087,Entire home/apt,100,30,29,8/26/2018,1.28,2,260
16179580,Charming in-law with a comfortable Cape Cod feel,105638927,Lori,,Outer Mission,37.73360163,-122.4437518,Entire home/apt,120,2,16,10/20/2017,0.68,1,0
16180470,Private Bedroom in 2bd/2ba Very Spacious Loft,8182553,Nicolai,,South of Market,37.77266354,-122.4026481,Private room,150,1,3,1/10/2018,0.19,1,0
16190202,Sunny Bernal Heights Casita with Private Entrance,105724944,Julie,,Bernal Heights,37.74760042,-122.4072652,Entire home/apt,88,30,25,11/4/2018,1.49,1,333
16191041,Shared room in the heart of San Francisco SoMa,1682188,Anna,,South of Market,37.77228848,-122.4164016,Shared room,40,30,4,9/10/2017,0.18,29,363
16193754,Telegraph Hill 1 Bedroom  near Coit Tower,47144542,San Francisco Life,,North Beach,37.80321159,-122.4081095,Entire home/apt,138,30,0,,,11,189
16202828,Spacious Lg 1 BR In The Heart Of Pacific Heights,1671567,Angela,,Pacific Heights,37.79245321,-122.4342694,Entire home/apt,200,1,9,8/18/2017,0.52,2,69
16204265,Explore Valencia Street from a Room in a Serene Condo,1291823,Koncha,,Mission,37.76016174,-122.4192908,Private room,150,1,230,11/29/2018,9.79,3,265
16205967,"In the Heart of Mission, a Comfortable, Classy Apt",103340667,Sheena,,Mission,37.75878273,-122.4236185,Entire home/apt,130,30,5,11/10/2018,0.25,65,88
16206116,A Nob Hill Home Away From Home,103340667,Sheena,,Chinatown,37.79108656,-122.4074207,Entire home/apt,130,30,1,8/2/2017,0.06,65,88
16206151,HaasLiving --> Co-work/Live Home,4497462,Peter,,South of Market,37.7793979,-122.397159,Shared room,40,30,9,7/21/2017,0.37,7,165
16207388,"Beautiful, spacious Lower Haight 2BR with garden",32015361,Carolyn,,Western Addition,37.77218917,-122.432715,Entire home/apt,285,4,16,11/21/2018,0.67,1,0
16208102,Large designer 2bd/2bth apartment with own yard,3916222,Marshka,,Mission,37.7571262,-122.4108266,Entire home/apt,355,2,24,11/25/2018,1.15,1,6
16208487,Sadie's Place - Modern Luxury Quiet Sunny Flat,100615514,May,,Bernal Heights,37.74142886,-122.414277,Entire home/apt,160,30,11,9/17/2018,0.46,1,323
16219958,Sunny Room-King Size+Sofa Bed+Brkfast ~Golden Gate,7479539,Igor,,Inner Richmond,37.77876943,-122.4740691,Private room,80,2,152,11/14/2018,6.84,3,35
16228848,415 - Clean Renovated Room in PERFECT LOCATION,93714995,325,,Financial District,37.7887829,-122.4050124,Private room,109,1,123,12/1/2018,5.18,13,43
16230311,Industrial Conversion Loft in Mission District,4929368,Antoine,,Mission,37.761117,-122.4098976,Entire home/apt,199,30,4,10/8/2018,0.22,1,326
16242493,Sunny Modern Loft Room in ❤ of SOMA | Washer/Dryer,7884811,Jessy,,South of Market,37.77896796,-122.4035014,Private room,156,1,49,11/16/2018,2.11,2,0
16242929,City Sanctuary,9814558,Nicole,,Potrero Hill,37.75325096,-122.3948204,Entire home/apt,225,2,14,11/25/2018,6.09,1,45
16244433,Stunning Canyon View 1 Bedroom w/ Garage Parking,6703252,Jonathan,,Diamond Heights,37.74149317,-122.4415134,Entire home/apt,159,3,107,11/10/2018,4.83,1,52
16255081,"424 - Boutique, Unique Hotel Room in Union Square",93714995,325,,Financial District,37.78876624,-122.4051025,Private room,99,1,135,11/10/2018,5.56,13,50
16256385,Treat Suite,46740514,Freddi,,Mission,37.75282381,-122.4130389,Entire home/apt,165,2,117,12/1/2018,4.94,1,38
16257289,Noe Valley Dolores 1BD 1BA with Parking,38836,Bernat,,Noe Valley,37.74270312,-122.4289502,Entire home/apt,114,30,1,7/7/2017,0.06,42,280
16274869,Charming 2 Bedroom SF Apartment,106443340,Ursula,,South of Market,37.77193018,-122.417895,Entire home/apt,250,30,33,11/5/2018,1.47,1,179
16274951,Charming Shared 2 bedroom Dolores Heights Apt,10512083,Ilan,,Mission,37.75740844,-122.4236769,Private room,298,2,1,10/17/2017,0.07,1,79
16275781,#NAME?,9632192,Lynn,,Castro/Upper Market,37.7657749,-122.4305915,Entire home/apt,110,30,6,9/30/2018,0.28,15,307
16287044,Brand new renovated 2 br 2bath  fully furnished,106535057,Amy,,Inner Richmond,37.78005847,-122.4748912,Entire home/apt,150,30,2,9/30/2017,0.12,1,352
16297383,shared room in the heart of San Francisco / SoMa,1682188,Anna,,South of Market,37.77397063,-122.4168427,Shared room,40,30,3,2/20/2018,0.2,29,363
16312844,Friendly Home In San Francisco 2,8859272,Linda,,Lakeshore,37.72477941,-122.4729149,Private room,50,30,1,9/2/2017,0.07,2,229
16324639,Heart of the Mission New Cozy Charmer,625125,Zack,,Mission,37.75993231,-122.4213667,Entire home/apt,250,3,11,9/27/2018,0.47,1,7
16326624,Victorian Arts & Books-Filled Condo in Heart of SF,392456,Khoi,,Haight Ashbury,37.76895813,-122.4458498,Entire home/apt,350,2,6,10/7/2018,0.82,1,14
16330378,"Spacious, Gourmet Home near BART/Muni",106895777,Tyler,,Excelsior,37.72398047,-122.4307813,Entire home/apt,350,5,18,8/6/2018,0.98,1,67
16331804,Your Own Private 1-Bedroom/1-Bathroom in SF,106908544,Kevin,,Crocker Amazon,37.71255339,-122.4369314,Entire home/apt,99,30,93,10/24/2018,4.57,1,364
16335125,Private Guest House 2 BR w/ Garage Parking,7076264,Erika,,Excelsior,37.71773555,-122.431489,Entire home/apt,150,2,106,11/24/2018,5.12,1,161
16336481,2 bedroom home in Glen Park (San Francisco),18734738,Paul,,Outer Mission,37.73395995,-122.4426132,Entire home/apt,200,2,26,8/26/2018,1.1,1,4
16336782,Large Studio Near Golden Gate Park!,106951010,Renita,,Outer Sunset,37.76290304,-122.4890601,Entire home/apt,199,2,49,10/14/2018,2.2,1,60
16348139,North Beach 2 Bedroom W Spacious Rooftop Deck,7610972,Grettel,,Russian Hill,37.8002631,-122.4132935,Entire home/apt,595,1,3,11/10/2018,0.16,1,11
16351934,Queen bedroom in gorgeous bright Dolores luxury,9151990,Roxy,,Mission,37.76171887,-122.4234831,Private room,180,2,53,11/16/2018,2.29,3,14
16352294,Spacious Victorian Apartment in Mission District,5400914,Bar,,Mission,37.75040546,-122.4110787,Entire home/apt,400,4,23,11/25/2018,1.07,3,29
16362304,Best Master Suite in Town,36381578,Harris,,Seacliff,37.77984146,-122.5054831,Private room,75,3,69,10/29/2018,3,3,34
16376205,"# 2 Private room, ocean view, cozy.",100586872,Mary Gaineng,,Outer Sunset,37.74974539,-122.4824194,Private room,65,1,246,12/3/2018,10.9,4,1
16376353,"#3 Private room, quiet, and cozy",100586872,Mary Gaineng,,Outer Sunset,37.74907543,-122.48171,Private room,82,1,238,11/29/2018,10.56,4,4
16379931,Comfy Space for Creatives/Makers,103261783,James,,South of Market,37.77780692,-122.3941265,Shared room,33,30,3,8/5/2017,0.13,5,179
16380237,Master suite in beautiful view home in Glen Park,107289801,Tahl,,Outer Mission,37.73460852,-122.441379,Private room,123,30,4,8/1/2018,0.24,1,16
16383490,Large bedroom at top of Potrero Hill,260426,Joe,,Potrero Hill,37.75804926,-122.4011697,Private room,90,3,22,11/11/2018,0.96,4,0
16392353,Heart of the Castro: Master Bedroom with Bath,1314117,Andy,,Castro/Upper Market,37.76131157,-122.4387856,Private room,50,30,5,9/30/2018,0.21,1,148
16393469,HaasLiving - Co-Living Home,4497462,Peter,,South of Market,37.7783965,-122.3984441,Shared room,50,30,4,9/4/2018,0.17,7,85
16394300,#HaasLiving Co-work/Live Home,4497462,Peter,,South of Market,37.77794728,-122.4011492,Shared room,39,30,9,5/10/2017,0.38,7,179
16394592,"Nob Hill/private in SF/hacknsleep,com/twin",83318363,Zarina,,Nob Hill,37.78946025,-122.4176366,Private room,53,30,2,12/10/2017,0.09,7,267
16394610,Home with Lush Outdoor Space,48005494,Zeus,,Potrero Hill,37.75754364,-122.3997084,Entire home/apt,238,30,1,5/28/2017,0.05,186,357
16394806,Home close to Lively Mission,48005494,Zeus,,Mission,37.75446265,-122.4084607,Entire home/apt,219,30,1,11/3/2018,0.88,186,357
16406043,3 Bedroom Apartment in Upscale Neighborhood,48005494,Zeus,,Nob Hill,37.79511825,-122.4194242,Entire home/apt,298,30,5,8/27/2018,0.28,186,340
16406118,Private-Master BD/BTH in 2-BD/2-BTH TwnHse,47804679,Chaz,,Bernal Heights,37.73408248,-122.413598,Private room,100,1,168,12/2/2018,7.26,2,33
16407735,Mandalay - Spacious & Upscale Zen Getaway,4350837,Servio,,Parkside,37.74285297,-122.4727459,Entire home/apt,150,2,103,11/20/2018,4.74,2,83
16416050,Stunning Victorian Penthouse,6891075,Ryan,,Haight Ashbury,37.77596146,-122.4429545,Entire home/apt,1000,1,19,10/29/2018,0.85,3,142
16417011,Charming & Elegant 1 Bd/1 Ba Condo in Pac Heights,107591037,Bobby,,Pacific Heights,37.795371,-122.4246068,Entire home/apt,400,2,22,9/27/2018,0.96,1,0
16426353,420 - Clean Hotel Room in PERFECT LOCATION,93714995,325,,Downtown/Civic Center,37.78843063,-122.4070188,Private room,79,1,142,11/16/2018,6.03,13,54
16435615,Private bed/bath w panoramic downtown SF views,1624329,Tiff,,Financial District,37.78994718,-122.3943068,Private room,157,3,44,11/16/2018,2.38,1,157
16441272,Outer Sunset Cozy Room!,66107483,Tomo,,Outer Sunset,37.74977069,-122.5002266,Entire home/apt,200,1,9,11/9/2018,0.4,1,87
16442951,Classy Nob Hill 1 Bedroom Across from Ritz Carlton,103599801,Megan,,Chinatown,37.79053747,-122.4073802,Entire home/apt,100,30,2,3/30/2017,0.09,1,332
16452355,One Bedroom in Iconic Nob Hill Neighborhood,103340667,Sheena,,Nob Hill,37.79147396,-122.4091126,Entire home/apt,140,30,4,9/18/2018,0.22,65,88
16454916,Dolores Heights Cottage with Sweeping Views and a Hot Tub,39759525,Maria,,Castro/Upper Market,37.75848172,-122.4303482,Entire home/apt,250,4,39,10/1/2018,2.22,2,0
16456337,Tangerine Dream:  Modern Noe Valley Retreat,22664977,Manuel,,Noe Valley,37.74983125,-122.4386032,Private room,72,2,117,11/30/2018,5.04,1,118
16469515,Friendly Home in San Francisco,8859272,Linda,,Lakeshore,37.72441686,-122.4739301,Private room,40,30,1,3/24/2017,0.05,2,234
16480847,Cloud360,108195813,Michele,,West of Twin Peaks,37.73551912,-122.4519304,Entire home/apt,97,1,109,11/15/2018,4.64,1,10
16488124,Hideaway with view and kichenette,24053387,Annelise,,Bernal Heights,37.7468496,-122.4153343,Entire home/apt,100,4,6,9/27/2018,0.34,3,0
16490343,Nob Hill Studio Timeshare Condo - WorldMark,55782784,Kevin,,Chinatown,37.79170333,-122.4067515,Private room,225,2,6,11/13/2018,0.26,36,0
16497229,Blue Room near the Wharf,19584367,Elisa,,North Beach,37.80486904,-122.4137725,Private room,67,30,71,9/5/2018,3.02,3,83
16506663,Brand New 2 Bedroom with Private Rooftop Deck,108472728,Michael,,Potrero Hill,37.76338469,-122.3994425,Entire home/apt,241,30,3,8/25/2018,0.31,2,1
16516337,Charming 1912 Inner Sunset Bungalow,3377789,Michelle,,Inner Sunset,37.76083429,-122.4656398,Entire home/apt,195,3,33,9/26/2018,1.47,1,4
16516970,"Nob Hill/Room in SF/Full/hacknsleep,com",83318363,Zarina,,Nob Hill,37.79074665,-122.4193977,Private room,60,30,4,8/6/2018,0.2,7,363
16518099,Cozy 1 BD/1BR near GG Park! *Private Entrance*,102257666,Bri,,Inner Richmond,37.77811395,-122.4640097,Private room,100,2,53,12/1/2018,2.26,1,88
16519220,Luxury Balinese Home with Garden Hot Tub,5805679,Laurence,,Castro/Upper Market,37.76385657,-122.4399174,Entire home/apt,495,3,46,11/24/2018,2.19,7,119
16532410,Wyndham Canterbury 3 Bedroom Presidential,26482762,ResortShare1,,Downtown/Civic Center,37.789462,-122.4117988,Private room,563,2,0,,,18,0
16535678,"Sunny, Contemporary One Bedroom Guest Suite",11331016,Catherine,,Haight Ashbury,37.76504349,-122.4485092,Entire home/apt,245,2,143,11/29/2018,6.19,1,90
16542790,Garden-level Single Room,2513762,Trey,,Western Addition,37.77178456,-122.426144,Private room,56,1,25,11/22/2018,1.08,3,149
16546764,Stylish 2BR Condo in Trendy SOMA!,108190082,Clemente,,South of Market,37.77760755,-122.4038193,Entire home/apt,127,30,17,11/12/2018,0.74,1,365
16553684,2 Br golden gate apartment in super location,108988238,Rafael,,Inner Richmond,37.77659166,-122.4563112,Entire home/apt,115,30,3,10/7/2018,0.16,1,296
16556338,Large bedroom with spectacular SF Bay views,8676376,Herbert,,Excelsior,37.72601597,-122.4193595,Private room,69,1,84,11/21/2018,3.58,4,50
16560870,"Large, modern, peaceful studio all to yourself : )",46593391,Steve,,Western Addition,37.77123845,-122.4283294,Entire home/apt,125,30,1,5/4/2017,0.05,1,120
16569308,Luxury Designer Flat in Pacific Heights,3843691,Amber,,Pacific Heights,37.7915008,-122.437784,Entire home/apt,250,30,8,1/2/2018,0.43,2,364
16570444,Designer Room in Luxury Flat @ Pac Heights,3843691,Amber,,Western Addition,37.78458316,-122.4362663,Private room,114,30,7,8/31/2018,0.3,2,179
16570521,Lands' End hideaway,21303289,Eugenia And Alessandro,,Seacliff,37.78733113,-122.4921169,Private room,115,2,24,5/21/2018,1.1,2,10
16570808,Spacious Shared SF Classic in the Marina,53195251,Rolando,,Marina,37.79995891,-122.4246128,Private room,67,30,1,11/1/2018,0.83,3,327
16572187,Farmer's Market Hillside Haven,1695476,Sarah,,Bernal Heights,37.73655625,-122.413607,Entire home/apt,135,2,103,11/30/2018,4.56,1,30
16587110,2 BR sunny house with private garden in Glen Park,1025080,David,,Glen Park,37.73728816,-122.4316636,Entire home/apt,170,3,24,9/25/2018,1.05,1,1
16587632,Lovely Telegraph Hill 1 br offered monthly,107141420,Thomas,,North Beach,37.79983496,-122.4039383,Entire home/apt,189,30,2,8/24/2018,0.11,1,75
16602539,Three Rooms in SF Gem with Magical Garden & Views!,3608449,Jeannie (And Skate),,Bernal Heights,37.74245014,-122.4104498,Entire home/apt,699,2,2,11/9/2017,0.13,4,300
16604785,NEW! 3rd floor flat close to GG park!,109561020,Julie,,Outer Richmond,37.77958836,-122.4950811,Private room,200,30,51,5/12/2018,2.21,1,179
16632907,shared room on the Heart of San Francisco / SoMa,1682188,Anna,,South of Market,37.77384661,-122.418215,Shared room,40,90,2,9/2/2017,0.1,29,364
16645379,Classic San Francisco,110003688,Silvia,,Nob Hill,37.79202321,-122.4132911,Entire home/apt,160,188,0,,,1,365
16649876,Eclectic Artistic Garden Retreat/Licensed,48785800,Dawn,,Outer Mission,37.7303308,-122.4514204,Entire home/apt,165,1,97,11/18/2018,4.51,1,71
16650008,Shared room for 2 near Union Square.,83318363,Zarina,,Nob Hill,37.78978397,-122.419654,Shared room,40,60,2,8/29/2018,0.13,7,364
16651002,Much loved home Bernal Hill,24053387,Annelise,,Bernal Heights,37.74720076,-122.4150181,Entire home/apt,150,3,9,3/27/2018,0.44,3,0
16652268,Jr one bedroom apartment one month minimum Apt#4,110078968,Ahmed,,Haight Ashbury,37.77071814,-122.4451871,Entire home/apt,87,30,6,9/22/2018,0.48,4,349
16653287,Charming top floor 2 bd room condo in NOPA,30747858,Sid,,Haight Ashbury,37.77176032,-122.4378054,Entire home/apt,175,4,12,9/28/2018,0.55,1,0
16661176,"SF Shared Condo, Monthly Stay",9354894,Ray,,South of Market,37.78918181,-122.3885568,Private room,89,31,1,1/21/2017,0.04,3,280
16678379,"One Spacious, Cozy Private Room and Bath",9671092,Michelle,,Outer Sunset,37.76361416,-122.4801098,Private room,70,1,151,12/4/2018,6.89,3,150
16688334,Russian Hill Quiet and Convenient Hideaway,7731691,Allison,,Russian Hill,37.79613655,-122.4222104,Entire home/apt,195,2,36,11/25/2018,1.65,2,16
16690768,Modern North Beach 1 Br. w/ Fantastic Views,110520207,Thomas,,North Beach,37.79833922,-122.4038985,Entire home/apt,150,30,7,10/1/2018,0.7,1,255
16691183,Classic SF House with Parking near GG Bridge!,110525119,Jerry,,Seacliff,37.78468823,-122.4890411,Entire home/apt,140,30,22,9/9/2017,0.96,1,75
16700935,"Private, quiet, cozy, fully loaded kitchenette",4244521,Jeff,,Potrero Hill,37.76458754,-122.3940645,Private room,123,3,103,12/3/2018,4.52,1,116
16703040,510A Diamond Street Flat,22016917,Teri And George,,Noe Valley,37.75339507,-122.4374282,Entire home/apt,247,30,64,11/10/2018,2.9,2,212
16704550,Private floor in modern home in Bernal nr Mission,680844,Annie,,Bernal Heights,37.74636164,-122.4072947,Private room,185,2,49,11/12/2018,2.23,1,53
16706877,Secluded One-Bedroom House in Lower Haight/Castro,110690066,J,,Western Addition,37.77007839,-122.4325508,Entire home/apt,119,1,141,11/25/2018,6.17,1,1
16710475,Quiet BR w/Private Bath & Entrance,14818517,Aliah,,Potrero Hill,37.75993709,-122.3989888,Private room,150,1,38,11/2/2018,1.83,2,332
16721946,Spacious 2 bedroom garden apartment,110839823,Doris,,Ocean View,37.72170725,-122.4587509,Entire home/apt,133,30,44,9/21/2018,2,1,244
16736424,Monthly Guest Suite in San Francisco Condo,9354894,Ray,,South of Market,37.78837178,-122.3899596,Private room,279,31,0,,,3,280
16737908,Guest Bedroom in Mission District Luxury Condo,16543169,Donna And Doug,,Mission,37.76200238,-122.4205167,Private room,185,4,23,11/16/2018,1.37,1,152
16742943,Charming and private Oasis with a view,47228999,Sergei,,Ocean View,37.71606622,-122.4663244,Entire home/apt,120,1,78,12/4/2018,7.8,1,54
16745600,"Furnished Studio, Hamilton Bldg, Nr Union Sq",11417078,David,,Downtown/Civic Center,37.78568152,-122.414745,Entire home/apt,105,60,1,3/5/2017,0.05,3,365
16757454,Room in Epic Modern Victorian.,4406171,Elie,,Mission,37.75447326,-122.4221522,Private room,110,30,2,12/22/2017,0.17,1,153
16778737,A1-Sunset newly built studio with private entrance,35352879,Aaron,,Parkside,37.74489323,-122.4913058,Private room,59,30,4,8/24/2018,0.73,3,89
16779057,A3Newly remodeled room in Sunset(private entrance),35352879,Aaron,,Parkside,37.74501172,-122.4902008,Entire home/apt,61,30,1,8/20/2017,0.06,3,364
16779078,301 - PERFECT LOCATION. 2 beds. Sleeps up to 4!,93714995,325,,Financial District,37.79034469,-122.4064667,Private room,139,1,113,12/4/2018,4.96,13,63
16790413,"12+HOME,GREAT AREA,QUITE PLACE WITH FRUIT TREES",12575941,Alex,,Outer Richmond,37.77695189,-122.4787119,Entire home/apt,308,1,139,11/27/2018,6.18,1,234
16797018,"SFHouse on theHill❤️Breakfast,Views,Parking,Luxury",3617002,Sarah & Pankaj,,Potrero Hill,37.76092509,-122.4033268,Private room,79,1,65,12/3/2018,2.84,4,3
16824774,Sunny Mission Dolores/Noe/Bernal Studio,3554374,Penelope,,Bernal Heights,37.74576577,-122.4239347,Entire home/apt,130,3,136,12/4/2018,6.07,1,311
16831471,Spacious 1BD +private bath in Oceanview,918385,Helen & Jojo,,Ocean View,37.71441453,-122.4598568,Private room,90,3,72,11/23/2018,3.17,1,174
16839850,Elegant One Bedroom Edwardian on Nob Hill.,44354824,Laura,,Nob Hill,37.79269942,-122.4153064,Entire home/apt,120,30,2,9/22/2018,0.09,1,349
16839867,"Marina District, Private, Rooftop Studio",112104531,Shelley,,Marina,37.80541313,-122.4443569,Entire home/apt,109,30,8,10/31/2018,0.43,2,88
16844534,"Beaut. spacious, artistic flat near UCSF & GG Park",112153141,Vincenzo,,Inner Sunset,37.75934631,-122.4758372,Entire home/apt,189,3,16,9/28/2018,0.73,1,18
16845067,Home close to Dolores Park,48005494,Zeus,,Mission,37.76265057,-122.4249569,Entire home/apt,197,30,3,9/14/2018,0.13,186,314
16846851,Private Master Bedroom in the Mission,427156,Tania,,Mission,37.75773211,-122.4104305,Private room,110,1,9,8/24/2018,0.44,3,0
16847403,Daly City Room1 W Parking(Closed to San Francisco),76840637,Yitao,,Crocker Amazon,37.70840529,-122.450804,Private room,85,1,43,11/10/2018,1.91,1,89
16855762,Charming Sunset gem with lots of style!,112274768,Michaela,,Outer Sunset,37.75840847,-122.4872516,Entire home/apt,350,3,5,8/13/2018,0.31,1,11
16858141,"Priv Room, TV w/ Netflix, Kitchen, Great Parking",84154713,Sean & Vanessa,,Bayview,37.72621978,-122.3893007,Private room,75,1,103,11/26/2018,4.61,5,0
16867947,"SHARE, Beautiful/airy Artists'  loft",47733748,Cathleen,,Western Addition,37.78473599,-122.445299,Private room,390,7,9,11/20/2018,0.61,2,77
16868984,Mission Apprentice Artist 1 Bedroom,112412497,Mary,,Bernal Heights,37.74189143,-122.4212389,Private room,124,30,4,3/13/2017,0.18,1,87
16872797,Quiet room w/ free parking in Diamond Heights,32363478,Marie,,Diamond Heights,37.74529044,-122.4468081,Private room,80,1,184,11/19/2018,8.31,2,135
16896129,San Francisco Hilltop Apartment with Views,11124241,Amy,,Castro/Upper Market,37.76357047,-122.441916,Entire home/apt,215,2,123,12/3/2018,5.47,1,46
16897188,The Book Room in the quiet Sunset,5216411,Lisa,,Outer Sunset,37.75378825,-122.4826523,Private room,125,2,90,12/3/2018,4.21,1,130
16897598,Private Two Rooms with Bathroom and Garden.,30348808,Gregory,,Parkside,37.74298749,-122.4805363,Entire home/apt,150,2,35,11/11/2018,1.6,1,160
16898265,NEW 3 Bedroom Victorian in the Mission.,112764363,Lulu,,Mission,37.75016336,-122.4118471,Private room,315,3,69,11/16/2018,3.11,1,60
16900525,Sunny Mission Victorian with Contemporary Flair,4225463,Scott,,Mission,37.75368076,-122.4205052,Entire home/apt,299,2,20,10/2/2018,0.92,1,0
16909548,Bright One Bedroom in Trendy Mission Neighborhood,103340667,Sheena,,Mission,37.75736917,-122.4224792,Entire home/apt,134,30,5,8/31/2018,0.24,65,86
16910795,"Large, Clean Room in Edwardian Mission Flat",1819112,Beverly,,Mission,37.74956754,-122.4076155,Private room,97,5,23,10/27/2018,1.12,3,331
16913294,Golden Gate Bridge Views from a Light-Filled Apartment,9354894,Ray,,South of Market,37.78720522,-122.3893308,Private room,97,30,7,10/13/2018,0.36,3,280
16930151,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78531494,-122.4076837,Private room,70,1,58,10/13/2018,2.66,26,4
16930263,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78723187,-122.4082861,Private room,70,1,63,10/18/2018,2.91,26,3
16933274,2 Spacious Bedrooms + Breakfast ~ Golden Gate Park,7479539,Igor,,Inner Richmond,37.77796833,-122.4723644,Private room,107,2,152,11/25/2018,6.75,3,18
16944002,Union Sq. / Nob Hill hotel-like poolside sanctuary,2414700,Phil,,Nob Hill,37.79062233,-122.4126374,Entire home/apt,107,30,17,7/30/2018,1.28,1,312
